Entity,Code,Year,Life expectancy,814480-annotations
Saint Lucia,LCA,1970,62.2561,
Saint Lucia,LCA,1975,65.12902,
Saint Lucia,LCA,1980,69.43,
Saint Lucia,LCA,1985,70.913,
Saint Lucia,LCA,1990,70.3261,
Saint Lucia,LCA,1995,71.0024,
Saint Lucia,LCA,2000,70.7678,
Saint Lucia,LCA,2005,72.2445,
Saint Lucia,LCA,2010,72.7196,
Saint Lucia,LCA,2015,73.1381,
Saint Lucia,LCA,2020,73.416,
Saint Vincent and the Grenadines,VCT,1950,51.15,
Saint Vincent and the Grenadines,VCT,1955,52.25,
Saint Vincent and the Grenadines,VCT,1960,59.03659,
Saint Vincent and the Grenadines,VCT,1965,61.02683,
Saint Vincent and the Grenadines,VCT,1970,63.01707,
Saint Vincent and the Grenadines,VCT,1975,65.07244,
Saint Vincent and the Grenadines,VCT,1980,65.833,
Saint Vincent and the Grenadines,VCT,1985,67.759,
Saint Vincent and the Grenadines,VCT,1990,72.3797,
Saint Vincent and the Grenadines,VCT,1995,72.0974,
Saint Vincent and the Grenadines,VCT,2000,71.3772,
Saint Vincent and the Grenadines,VCT,2005,73.5161,
Saint Vincent and the Grenadines,VCT,2010,74.7184,
Saint Vincent and the Grenadines,VCT,2015,74.4071,
Saint Vincent and the Grenadines,VCT,2020,72.1256,
Sao Tome and Principe,STP,1950,46.401,
Sao Tome and Principe,STP,1955,48.894,
Sao Tome and Principe,STP,1960,51.848,
Sao Tome and Principe,STP,1965,54.393,
Sao Tome and Principe,STP,1970,55.86846,
Sao Tome and Principe,STP,1975,58.94059,
Sao Tome and Principe,STP,1980,59.505,
Sao Tome and Principe,STP,1985,61.102,
Sao Tome and Principe,STP,1990,61.471,
Sao Tome and Principe,STP,1995,61.0556,
Sao Tome and Principe,STP,2000,61.6554,
Sao Tome and Principe,STP,2005,63.7089,
Sao Tome and Principe,STP,2010,65.2486,
Sao Tome and Principe,STP,2015,67.2491,
Sao Tome and Principe,STP,2020,67.7848,
Saudi Arabia,SAU,1870,25,
Saudi Arabia,SAU,1880,25,
Saudi Arabia,SAU,1890,25,
Saudi Arabia,SAU,1900,25,
Saudi Arabia,SAU,1913,25,
Saudi Arabia,SAU,1925,25,
Saudi Arabia,SAU,1929,27.5,
Saudi Arabia,SAU,1933,30,
Saudi Arabia,SAU,1938,34,
Saudi Arabia,SAU,1950,39.9,
Saudi Arabia,SAU,1955,42.9,
Saudi Arabia,SAU,1960,44.70341,
Saudi Arabia,SAU,1965,48.31902,
Saudi Arabia,SAU,1970,52.31415,
Saudi Arabia,SAU,1975,56.79805,
Saudi Arabia,SAU,1980,61.022,
Saudi Arabia,SAU,1985,64.922,
Saudi Arabia,SAU,1990,68.9485,
Saudi Arabia,SAU,1995,71.0109,
Saudi Arabia,SAU,2000,72.4667,
Saudi Arabia,SAU,2005,74.5883,
Saudi Arabia,SAU,2010,75.7629,
Saudi Arabia,SAU,2015,76.9185,
Saudi Arabia,SAU,2020,76.2392,
Senegal,SEN,1870,25,
Senegal,SEN,1880,25,
Senegal,SEN,1890,25,
Senegal,SEN,1900,25,
Senegal,SEN,1913,25,
Senegal,SEN,1925,25,
Senegal,SEN,1929,30.1,
Senegal,SEN,1933,30.1,
Senegal,SEN,1938,36.4,
Senegal,SEN,1950,36.5,
Senegal,SEN,1955,37,
Senegal,SEN,1960,37.90976,
Senegal,SEN,1965,39.0078,
Senegal,SEN,1970,40.86,
Senegal,SEN,1975,43.09268,
Senegal,SEN,1980,47.385,
Senegal,SEN,1985,50.055,
Senegal,SEN,1990,56.9484,
Senegal,SEN,1995,56.8385,
Senegal,SEN,2000,56.9434,
Senegal,SEN,2005,60.9152,
Senegal,SEN,2010,64.6154,
Senegal,SEN,2015,66.8794,
Senegal,SEN,2020,68.0064,
Serbia,SRB,1870,31.95555,
Serbia,SRB,1880,32.750023,
Serbia,SRB,1890,33.985874,
Serbia,SRB,1900,37.0755,
Serbia,SRB,1913,39.934555,
Serbia,SRB,1925,41.779106,
Serbia,SRB,1929,44.545937,
Serbia,SRB,1933,45.05592,
Serbia,SRB,1938,51.024,
Serbia,SRB,1950,58.125,
Serbia,SRB,1955,63.025,
Serbia,SRB,1960,63.33317,
Serbia,SRB,1965,65.90341,
Serbia,SRB,1970,67.93561,
Serbia,SRB,1975,69.60927,
Serbia,SRB,1980,73.735,
Serbia,SRB,1985,74.518,
Serbia,SRB,1990,70.3146,
Serbia,SRB,1995,71.7694,
Serbia,SRB,2000,71.4392,
Serbia,SRB,2005,72.7092,
Serbia,SRB,2010,74.3753,
Serbia,SRB,2015,75.8172,
Serbia,SRB,2020,75.4057,
Seychelles,SYC,1950,57.964,
Seychelles,SYC,1955,59.414,
Seychelles,SYC,1960,63.35,
Seychelles,SYC,1965,64.4,
Seychelles,SYC,1970,64.95,
Seychelles,SYC,1975,67.85,
Seychelles,SYC,1980,66.637,
Seychelles,SYC,1985,68.85,
Seychelles,SYC,1990,69.0142,
Seychelles,SYC,1995,68.5282,
Seychelles,SYC,2000,69.7218,
Seychelles,SYC,2005,71.5618,
Seychelles,SYC,2010,72.9703,
Seychelles,SYC,2015,73.6979,
Seychelles,SYC,2020,73.5324,
Sierra Leone,SLE,1870,25,
Sierra Leone,SLE,1880,25,
Sierra Leone,SLE,1890,25,
Sierra Leone,SLE,1900,25,
Sierra Leone,SLE,1913,25,
Sierra Leone,SLE,1925,25,
Sierra Leone,SLE,1929,25,
Sierra Leone,SLE,1933,25,
Sierra Leone,SLE,1938,26.712175,
Sierra Leone,SLE,1950,30.05,
Sierra Leone,SLE,1955,31.05,
Sierra Leone,SLE,1960,31.61463,
Sierra Leone,SLE,1965,32.8839,
Sierra Leone,SLE,1970,34.36341,
Sierra Leone,SLE,1975,35.08342,
Sierra Leone,SLE,1980,41.763,
Sierra Leone,SLE,1985,42.39,
Sierra Leone,SLE,1990,44.0568,
Sierra Leone,SLE,1995,42.7157,
Sierra Leone,SLE,2000,45.0503,
Sierra Leone,SLE,2005,48.2373,
Sierra Leone,SLE,2010,53.6932,
Sierra Leone,SLE,2015,57.189,
Sierra Leone,SLE,2020,59.7632,
Singapore,SGP,1870,25,
Singapore,SGP,1880,25,
Singapore,SGP,1890,25,
Singapore,SGP,1900,25,
Singapore,SGP,1913,25,
Singapore,SGP,1925,25,
Singapore,SGP,1929,25.03485,
Singapore,SGP,1933,29.505358,
Singapore,SGP,1938,31.175472,
Singapore,SGP,1950,60.45,
Singapore,SGP,1955,63.2,
Singapore,SGP,1960,63.68147,
Singapore,SGP,1965,65.72634,
Singapore,SGP,1970,67.74097,
Singapore,SGP,1975,69.89268,
Singapore,SGP,1980,71.236,
Singapore,SGP,1985,72.546,
Singapore,SGP,1990,74.9444,
Singapore,SGP,1995,75.9757,
Singapore,SGP,2000,79.0691,
Singapore,SGP,2005,80.3541,
Singapore,SGP,2010,81.691,
Singapore,SGP,2015,82.8265,
Singapore,SGP,2020,82.861,
Slovakia,SVK,1990,70.8202,
Slovakia,SVK,1995,72.255,
Slovakia,SVK,2000,73.1407,
Slovakia,SVK,2005,74.1572,
Slovakia,SVK,2010,75.495,
Slovakia,SVK,2015,76.6493,
Slovakia,SVK,2020,77.0054,
Slovenia,SVN,1980,71.229,
Slovenia,SVN,1985,71.74,
Slovenia,SVN,1990,73.5151,
Slovenia,SVN,1995,74.5783,
Slovenia,SVN,2000,76.1957,
Slovenia,SVN,2005,77.7151,
Slovenia,SVN,2010,79.7039,
Slovenia,SVN,2015,80.8218,
Slovenia,SVN,2020,80.4409,
South Africa,ZAF,1870,30,
South Africa,ZAF,1880,31.3,
South Africa,ZAF,1890,33.7,
South Africa,ZAF,1900,35,
South Africa,ZAF,1913,36.18707,
South Africa,ZAF,1925,37,
South Africa,ZAF,1929,37.5,
South Africa,ZAF,1933,38.1,
South Africa,ZAF,1938,40,
South Africa,ZAF,1950,45,
South Africa,ZAF,1955,48,
South Africa,ZAF,1960,49.1561,
South Africa,ZAF,1965,51.1439,
South Africa,ZAF,1970,53.13171,
South Africa,ZAF,1975,55.12683,
South Africa,ZAF,1980,56.792,
South Africa,ZAF,1985,59.514,
South Africa,ZAF,1990,63.3753,
South Africa,ZAF,1995,62.2616,
South Africa,ZAF,2000,58.4704,
South Africa,ZAF,2005,53.9797,
South Africa,ZAF,2010,58.8987,
South Africa,ZAF,2015,63.9499,
South Africa,ZAF,2020,65.2522,
South Asia (AHDI),,1870,25,
South Asia (AHDI),,1880,25.474693,
South Asia (AHDI),,1890,25.073088,
South Asia (AHDI),,1900,25.10123,
South Asia (AHDI),,1913,25.102606,
South Asia (AHDI),,1925,28.029032,
South Asia (AHDI),,1929,29.461437,
South Asia (AHDI),,1933,31.079334,
South Asia (AHDI),,1938,32.804222,
South Asia (AHDI),,1950,40.562366,
South Asia (AHDI),,1955,41.15701,
South Asia (AHDI),,1960,43.93278,
South Asia (AHDI),,1965,46.554337,
South Asia (AHDI),,1970,48.891605,
South Asia (AHDI),,1975,51.289806,
South Asia (AHDI),,1980,54.552933,
South Asia (AHDI),,1985,56.445038,
South Asia (AHDI),,1990,58.543755,
South Asia (AHDI),,1995,60.453835,
South Asia (AHDI),,2000,62.889458,
South Asia (AHDI),,2005,64.92674,
South Asia (AHDI),,2010,66.7621,
South Asia (AHDI),,2015,69.155785,
South Asia (AHDI),,2020,69.74995,
South Korea,KOR,1870,25,
South Korea,KOR,1880,25,
South Korea,KOR,1890,25,
South Korea,KOR,1900,25,
South Korea,KOR,1913,25,
South Korea,KOR,1925,29.5,
South Korea,KOR,1929,33.60512,
South Korea,KOR,1933,37.38824,
South Korea,KOR,1938,42.57104,
South Korea,KOR,1950,47.924,
South Korea,KOR,1955,51.231,
South Korea,KOR,1960,52.4,
South Korea,KOR,1965,58.838,
South Korea,KOR,1970,62.1,
South Korea,KOR,1975,64.1,
South Korea,KOR,1980,65.9,
South Korea,KOR,1985,68.6,
South Korea,KOR,1990,71.9401,
South Korea,KOR,1995,73.9409,
South Korea,KOR,2000,76.4661,
South Korea,KOR,2005,78.5192,
South Korea,KOR,2010,80.763,
South Korea,KOR,2015,82.5605,
South Korea,KOR,2020,83.6089,
Spain,ESP,1870,30.1,
Spain,ESP,1880,32.1,
Spain,ESP,1890,34.1,
Spain,ESP,1900,35.03658,
Spain,ESP,1913,42.61,
Spain,ESP,1925,46.98,
Spain,ESP,1929,49.49,
Spain,ESP,1933,51.6,
Spain,ESP,1938,47.6,
Spain,ESP,1950,61.78,
Spain,ESP,1955,66.73,
Spain,ESP,1960,69.23,
Spain,ESP,1965,70.93,
Spain,ESP,1970,72.15,
Spain,ESP,1975,73.49,
Spain,ESP,1980,75.53,
Spain,ESP,1985,76.41,
Spain,ESP,1990,77.0017,
Spain,ESP,1995,78.2029,
Spain,ESP,2000,79.4172,
Spain,ESP,2005,80.3283,
Spain,ESP,2010,82.0214,
Spain,ESP,2015,82.6464,
Spain,ESP,2020,82.2892,
Sri Lanka,LKA,1870,25,
Sri Lanka,LKA,1880,29,
Sri Lanka,LKA,1890,31.3,
Sri Lanka,LKA,1900,32.6,
Sri Lanka,LKA,1913,31.7,
Sri Lanka,LKA,1925,32.7,
Sri Lanka,LKA,1929,38.25,
Sri Lanka,LKA,1933,39,
Sri Lanka,LKA,1938,45.75,
Sri Lanka,LKA,1950,57.036,
Sri Lanka,LKA,1955,60.5,
Sri Lanka,LKA,1960,60.14829,
Sri Lanka,LKA,1965,62.60195,
Sri Lanka,LKA,1970,64.64976,
Sri Lanka,LKA,1975,66.17073,
Sri Lanka,LKA,1980,67.8,
Sri Lanka,LKA,1985,68.873,
Sri Lanka,LKA,1990,71.9268,
Sri Lanka,LKA,1995,72.2601,
Sri Lanka,LKA,2000,70.355,
Sri Lanka,LKA,2005,72.1182,
Sri Lanka,LKA,2010,73.215,
Sri Lanka,LKA,2015,74.9275,
Sri Lanka,LKA,2020,76.3929,
Sub Saharan Africa (AHDI),,1870,25.3899,
Sub Saharan Africa (AHDI),,1880,25.497128,
Sub Saharan Africa (AHDI),,1890,25.700542,
Sub Saharan Africa (AHDI),,1900,26.081434,
Sub Saharan Africa (AHDI),,1913,26.628735,
Sub Saharan Africa (AHDI),,1925,27.082111,
Sub Saharan Africa (AHDI),,1929,28.543411,
Sub Saharan Africa (AHDI),,1933,29.078646,
Sub Saharan Africa (AHDI),,1938,32.077293,
Sub Saharan Africa (AHDI),,1950,36.91909,
Sub Saharan Africa (AHDI),,1955,38.97449,
Sub Saharan Africa (AHDI),,1960,40.22872,
Sub Saharan Africa (AHDI),,1965,42.20245,
Sub Saharan Africa (AHDI),,1970,44.201687,
Sub Saharan Africa (AHDI),,1975,46.051147,
Sub Saharan Africa (AHDI),,1980,48.24318,
Sub Saharan Africa (AHDI),,1985,49.393703,
Sub Saharan Africa (AHDI),,1990,49.975353,
Sub Saharan Africa (AHDI),,1995,50.220497,
Sub Saharan Africa (AHDI),,2000,51.288128,
Sub Saharan Africa (AHDI),,2005,53.508728,
Sub Saharan Africa (AHDI),,2010,56.956295,
Sub Saharan Africa (AHDI),,2015,59.6788,
Sub Saharan Africa (AHDI),,2020,60.968952,
Sudan,SDN,1870,25,
Sudan,SDN,1880,25,
Sudan,SDN,1890,25,
Sudan,SDN,1900,25,
Sudan,SDN,1913,25,
Sudan,SDN,1925,25,
Sudan,SDN,1929,25,
Sudan,SDN,1933,25,
Sudan,SDN,1938,27.000542,
Sudan,SDN,1950,37.7,
Sudan,SDN,1955,38.7,
Sudan,SDN,1960,39.26585,
Sudan,SDN,1965,40.86585,
Sudan,SDN,1970,42.86585,
Sudan,SDN,1975,45.46585,
Sudan,SDN,1980,49.485,
Sudan,SDN,1985,50.925,
Sudan,SDN,1990,49.7321,
Sudan,SDN,1995,51.991,
Sudan,SDN,2000,58.3185,
Sudan,SDN,2005,57.2786,
Sudan,SDN,2010,63.0161,
Sudan,SDN,2015,64.6587,
Sudan,SDN,2020,65.6136,
Suriname,SUR,1950,56.01,
Suriname,SUR,1955,58.7,
Suriname,SUR,1960,59.81512,
Suriname,SUR,1965,61.6922,
Suriname,SUR,1970,63.40536,
Suriname,SUR,1975,64.73073,
Suriname,SUR,1980,65.829,
Suriname,SUR,1985,66.848,
Suriname,SUR,1990,64.2298,
Suriname,SUR,1995,65.3371,
Suriname,SUR,2000,65.5077,
Suriname,SUR,2005,67.0025,
Suriname,SUR,2010,69.8945,
Suriname,SUR,2015,70.8003,
Suriname,SUR,2020,72.5615,
Sweden,SWE,1870,45.02,
Sweden,SWE,1880,47.67,
Sweden,SWE,1890,50.44,
Sweden,SWE,1900,52.23,
Sweden,SWE,1913,58.59,
Sweden,SWE,1925,62.51,
Sweden,SWE,1929,62.29,
Sweden,SWE,1933,64.8,
Sweden,SWE,1938,65.54,
Sweden,SWE,1950,71.14,
Sweden,SWE,1955,72.59,
Sweden,SWE,1960,73.04,
Sweden,SWE,1965,73.87,
Sweden,SWE,1970,74.66,
Sweden,SWE,1975,74.98,
Sweden,SWE,1980,75.74,
Sweden,SWE,1985,76.69,
Sweden,SWE,1990,77.5883,
Sweden,SWE,1995,78.8214,
Sweden,SWE,2000,79.7382,
Sweden,SWE,2005,80.621,
Sweden,SWE,2010,81.5187,
Sweden,SWE,2015,82.1834,
Sweden,SWE,2020,82.4274,
Switzerland,CHE,1870,41.9,
Switzerland,CHE,1880,42.47,
Switzerland,CHE,1890,45.01,
Switzerland,CHE,1900,47.59,
Switzerland,CHE,1913,54.23,
Switzerland,CHE,1925,59.91,
Switzerland,CHE,1929,60.14,
Switzerland,CHE,1933,62.37,
Switzerland,CHE,1938,63.83,
Switzerland,CHE,1950,68.91,
Switzerland,CHE,1955,70.07,
Switzerland,CHE,1960,71.41,
Switzerland,CHE,1965,72.32,
Switzerland,CHE,1970,73.12,
Switzerland,CHE,1975,74.79,
Switzerland,CHE,1980,75.59,
Switzerland,CHE,1985,76.88,
Switzerland,CHE,1990,77.3849,
Switzerland,CHE,1995,78.5648,
Switzerland,CHE,2000,79.8335,
Switzerland,CHE,2005,81.2338,
Switzerland,CHE,2010,82.2831,
Switzerland,CHE,2015,82.8468,
Switzerland,CHE,2020,83.067,
Syria,SYR,1870,25,
Syria,SYR,1880,25,
Syria,SYR,1890,25,
Syria,SYR,1900,25,
Syria,SYR,1913,25,
Syria,SYR,1925,25,
Syria,SYR,1929,30,
Syria,SYR,1933,30,
Syria,SYR,1938,40,
Syria,SYR,1950,46,
Syria,SYR,1955,48.5,
Syria,SYR,1960,49.99854,
Syria,SYR,1965,52.78488,
Syria,SYR,1970,55.79122,
Syria,SYR,1975,58.83756,
Syria,SYR,1980,63.008,
Syria,SYR,1985,65.87,
Syria,SYR,1990,69.8172,
Syria,SYR,1995,70.4163,
Syria,SYR,2000,70.7639,
Syria,SYR,2005,72.7685,
Syria,SYR,2010,73.8808,
Syria,SYR,2015,65.1239,
Syria,SYR,2020,72.1399,
Taiwan,TWN,1870,25,
Taiwan,TWN,1880,25,
Taiwan,TWN,1890,25,
Taiwan,TWN,1900,27.7,
Taiwan,TWN,1913,29,
Taiwan,TWN,1925,38.6,
Taiwan,TWN,1929,40.95,
Taiwan,TWN,1933,42.1,
Taiwan,TWN,1938,43.4,
Taiwan,TWN,1950,55,
Taiwan,TWN,1955,62.2,
Taiwan,TWN,1960,64.35,
Taiwan,TWN,1965,67.4,
Taiwan,TWN,1970,68.65,
Taiwan,TWN,1975,70.65,
Taiwan,TWN,1980,71.8,
Taiwan,TWN,1985,73.15,
Taiwan,TWN,1990,73.83,
Taiwan,TWN,1995,74.52,
Taiwan,TWN,2000,76.11,
Taiwan,TWN,2005,77.16,
Taiwan,TWN,2010,79.295,
Taiwan,TWN,2015,80.315,
Taiwan,TWN,2020,81.43,
Tajikistan,TJK,1980,62.362,
Tajikistan,TJK,1985,63.372,
Tajikistan,TJK,1990,61.879,
Tajikistan,TJK,1995,59.3379,
Tajikistan,TJK,2000,63.2596,
Tajikistan,TJK,2005,66.5143,
Tajikistan,TJK,2010,67.742,
Tajikistan,TJK,2015,69.3059,
Tajikistan,TJK,2020,67.9942,
Tanzania,TZA,1870,25,
Tanzania,TZA,1880,25,
Tanzania,TZA,1890,25,
Tanzania,TZA,1900,25,
Tanzania,TZA,1913,25.9,
Tanzania,TZA,1925,25.9,
Tanzania,TZA,1929,30.302761,
Tanzania,TZA,1933,30.302761,
Tanzania,TZA,1938,34.2,
Tanzania,TZA,1950,37.05,
Tanzania,TZA,1955,39.35,
Tanzania,TZA,1960,40.72146,
Tanzania,TZA,1965,43.10098,
Tanzania,TZA,1970,45.50098,
Tanzania,TZA,1975,47.95951,
Tanzania,TZA,1980,50.21,
Tanzania,TZA,1985,51.116,
Tanzania,TZA,1990,51.4849,
Tanzania,TZA,1995,50.7858,
Tanzania,TZA,2000,52.3623,
Tanzania,TZA,2005,56.2991,
Tanzania,TZA,2010,60.1048,
Tanzania,TZA,2015,64.6507,
Tanzania,TZA,2020,66.4077,
Thailand,THA,1870,25,
Thailand,THA,1880,25,
Thailand,THA,1890,25,
Thailand,THA,1900,25,
Thailand,THA,1913,27.5,
Thailand,THA,1925,30,
Thailand,THA,1929,35,
Thailand,THA,1933,38.3,
Thailand,THA,1938,40.3,
Thailand,THA,1950,47.05,
Thailand,THA,1955,50.75,
Thailand,THA,1960,52.64829,
Thailand,THA,1965,55.59805,
Thailand,THA,1970,58.44049,
Thailand,THA,1975,60.56244,
Thailand,THA,1980,65.929,
Thailand,THA,1985,68.975,
Thailand,THA,1990,70.4449,
Thailand,THA,1995,70.9475,
Thailand,THA,2000,72.3156,
Thailand,THA,2005,73.8202,
Thailand,THA,2010,76.1313,
Thailand,THA,2015,77.7166,
Thailand,THA,2020,79.2739,
Togo,TGO,1870,25,
Togo,TGO,1880,25,
Togo,TGO,1890,25,
Togo,TGO,1900,25,
Togo,TGO,1913,28,
Togo,TGO,1925,28,
Togo,TGO,1929,29.673637,
Togo,TGO,1933,29.673637,
Togo,TGO,1938,31.3,
Togo,TGO,1950,36,
Togo,TGO,1955,38.05,
Togo,TGO,1960,39.5122,
Togo,TGO,1965,41.98146,
Togo,TGO,1970,44.46098,
Togo,TGO,1975,46.99024,
Togo,TGO,1980,54.823,
Togo,TGO,1985,56.675,
Togo,TGO,1990,54.3697,
Togo,TGO,1995,54.0366,
Togo,TGO,2000,54.742,
Togo,TGO,2005,55.9618,
Togo,TGO,2010,57.3042,
Togo,TGO,2015,59.3958,
Togo,TGO,2020,61.035,
Trinidad and Tobago,TTO,1950,59.1,
Trinidad and Tobago,TTO,1955,61.8,
Trinidad and Tobago,TTO,1960,63.67268,
Trinidad and Tobago,TTO,1965,64.72878,
Trinidad and Tobago,TTO,1970,65.35513,
Trinidad and Tobago,TTO,1975,66.56049,
Trinidad and Tobago,TTO,1980,67.359,
Trinidad and Tobago,TTO,1985,68.164,
Trinidad and Tobago,TTO,1990,68.272,
Trinidad and Tobago,TTO,1995,69.17,
Trinidad and Tobago,TTO,2000,69.1022,
Trinidad and Tobago,TTO,2005,71.3077,
Trinidad and Tobago,TTO,2010,72.7254,
Trinidad and Tobago,TTO,2015,74.5032,
Trinidad and Tobago,TTO,2020,74.4056,
Tunisia,TUN,1870,25,
Tunisia,TUN,1880,25,
Tunisia,TUN,1890,25,
Tunisia,TUN,1900,26.581661,
Tunisia,TUN,1913,28.8,
Tunisia,TUN,1925,28.8,
Tunisia,TUN,1929,30.698612,
Tunisia,TUN,1933,31.22,
Tunisia,TUN,1938,33.72,
Tunisia,TUN,1950,44.6,
Tunisia,TUN,1955,47.1,
Tunisia,TUN,1960,48.58781,
Tunisia,TUN,1965,51.08781,
Tunisia,TUN,1970,54.18781,
Tunisia,TUN,1975,58.55122,
Tunisia,TUN,1980,62.052,
Tunisia,TUN,1985,65.628,
Tunisia,TUN,1990,70.1103,
Tunisia,TUN,1995,71.9876,
Tunisia,TUN,2000,73.6901,
Tunisia,TUN,2005,74.7642,
Tunisia,TUN,2010,75.4206,
Tunisia,TUN,2015,75.6919,
Tunisia,TUN,2020,75.2923,
Turkey,TUR,1870,26.359222,
Turkey,TUR,1880,27.014563,
Turkey,TUR,1890,28.033981,
Turkey,TUR,1900,29.417477,
Turkey,TUR,1913,30,
Turkey,TUR,1925,31.84091,
Turkey,TUR,1929,34.08409,
Turkey,TUR,1933,34.43182,
Turkey,TUR,1938,36,
Turkey,TUR,1950,48.2,
Turkey,TUR,1955,48.15,
Turkey,TUR,1960,50.48049,
Turkey,TUR,1965,53.77171,
Turkey,TUR,1970,56.70488,
Turkey,TUR,1975,59.27707,
Turkey,TUR,1980,60.299,
Turkey,TUR,1985,61.984,
Turkey,TUR,1990,67.7092,
Turkey,TUR,1995,69.6094,
Turkey,TUR,2000,71.8613,
Turkey,TUR,2005,73.5341,
Turkey,TUR,2010,75.0693,
Turkey,TUR,2015,76.646,
Turkey,TUR,2020,75.85,
Uganda,UGA,1870,25,
Uganda,UGA,1880,25,
Uganda,UGA,1890,25,
Uganda,UGA,1900,25,
Uganda,UGA,1913,25,
Uganda,UGA,1925,25,
Uganda,UGA,1929,25,
Uganda,UGA,1933,25,
Uganda,UGA,1938,26.4,
Uganda,UGA,1950,40.05,
Uganda,UGA,1955,42,
Uganda,UGA,1960,44.06097,
Uganda,UGA,1965,47.15781,
Uganda,UGA,1970,49.75024,
Uganda,UGA,1975,49.50927,
Uganda,UGA,1980,50.037,
Uganda,UGA,1985,49.864,
Uganda,UGA,1990,46.4426,
Uganda,UGA,1995,46.5674,
Uganda,UGA,2000,48.3415,
Uganda,UGA,2005,52.9756,
Uganda,UGA,2010,57.0547,
Uganda,UGA,2015,61.0856,
Uganda,UGA,2020,62.8513,
Ukraine,UKR,1980,69.68,
Ukraine,UKR,1985,69.94,
Ukraine,UKR,1990,69.8024,
Ukraine,UKR,1995,66.8275,
Ukraine,UKR,2000,67.8555,
Ukraine,UKR,2005,68.1506,
Ukraine,UKR,2010,70.6207,
Ukraine,UKR,2015,73.4581,
Ukraine,UKR,2020,72.5726,
United Arab Emirates,ARE,1870,25,
United Arab Emirates,ARE,1880,25,
United Arab Emirates,ARE,1890,25,
United Arab Emirates,ARE,1900,25,
United Arab Emirates,ARE,1913,26,
United Arab Emirates,ARE,1925,26,
United Arab Emirates,ARE,1929,26,
United Arab Emirates,ARE,1933,26,
United Arab Emirates,ARE,1938,26,
United Arab Emirates,ARE,1950,48,
United Arab Emirates,ARE,1955,51.05,
United Arab Emirates,ARE,1960,53.41317,
United Arab Emirates,ARE,1965,57.40927,
United Arab Emirates,ARE,1970,61.10585,
United Arab Emirates,ARE,1975,65.05122,
United Arab Emirates,ARE,1980,67.534,
United Arab Emirates,ARE,1985,69.994,
United Arab Emirates,ARE,1990,71.9004,
United Arab Emirates,ARE,1995,72.6945,
United Arab Emirates,ARE,2000,74.38,
United Arab Emirates,ARE,2005,76.6825,
United Arab Emirates,ARE,2010,78.3335,
United Arab Emirates,ARE,2015,79.2232,
United Arab Emirates,ARE,2020,78.9457,
United Kingdom,GBR,1870,41.31,
United Kingdom,GBR,1880,44.25,
United Kingdom,GBR,1890,45.75,
United Kingdom,GBR,1900,48.25,
United Kingdom,GBR,1913,53.35,
United Kingdom,GBR,1925,58.42,
United Kingdom,GBR,1929,57.62,
United Kingdom,GBR,1933,60.58,
United Kingdom,GBR,1938,63.23,
United Kingdom,GBR,1950,68.63,
United Kingdom,GBR,1955,70.13,
United Kingdom,GBR,1960,71.02,
United Kingdom,GBR,1965,71.52,
United Kingdom,GBR,1970,71.88,
United Kingdom,GBR,1975,72.65,
United Kingdom,GBR,1980,73.59,
United Kingdom,GBR,1985,74.54,
United Kingdom,GBR,1990,75.7359,
United Kingdom,GBR,1995,76.6164,
United Kingdom,GBR,2000,77.8525,
United Kingdom,GBR,2005,79.1116,
United Kingdom,GBR,2010,80.4008,
United Kingdom,GBR,2015,80.9238,
United Kingdom,GBR,2020,80.4345,
United States,USA,1870,43.975,
United States,USA,1880,39.42,
United States,USA,1890,45.21,
United States,USA,1900,49.29,
United States,USA,1913,53.5,
United States,USA,1925,58.5,
United States,USA,1929,58.5,
United States,USA,1933,60.9,
United States,USA,1938,62.39,
United States,USA,1950,68.06,
United States,USA,1955,69.56,
United States,USA,1960,69.82,
United States,USA,1965,70.25,
United States,USA,1970,70.74,
United States,USA,1975,72.54,
United States,USA,1980,73.74,
United States,USA,1985,74.66,
United States,USA,1990,75.3699,
United States,USA,1995,75.8536,
United States,USA,2000,76.8114,
United States,USA,2005,77.5573,
United States,USA,2010,78.7724,
United States,USA,2015,78.8694,
United States,USA,2020,77.4144,
Uruguay,URY,1870,40.076897,
Uruguay,URY,1880,41.420258,
Uruguay,URY,1890,45.889614,
Uruguay,URY,1900,49.1,
Uruguay,URY,1913,50.55,
Uruguay,URY,1925,52.86,
Uruguay,URY,1929,54.88,
Uruguay,URY,1933,56.03,
Uruguay,URY,1938,58.54,
Uruguay,URY,1950,66.3,
Uruguay,URY,1955,67.2,
Uruguay,URY,1960,67.95878,
Uruguay,URY,1965,68.55244,
Uruguay,URY,1970,68.75049,
Uruguay,URY,1975,69.30317,
Uruguay,URY,1980,70.284,
Uruguay,URY,1985,71.585,
Uruguay,URY,1990,73.1617,
Uruguay,URY,1995,73.896,
Uruguay,URY,2000,75.0247,
Uruguay,URY,2005,76.1935,
Uruguay,URY,2010,76.858,
Uruguay,URY,2015,77.4827,
Uruguay,URY,2020,78.4298,
Uzbekistan,UZB,1980,65.446,
Uzbekistan,UZB,1985,66.961,
Uzbekistan,UZB,1990,65.3456,
Uzbekistan,UZB,1995,64.6463,
Uzbekistan,UZB,2000,65.7235,
Uzbekistan,UZB,2005,67.4901,
Uzbekistan,UZB,2010,69.2354,
Uzbekistan,UZB,2015,70.4753,
Uzbekistan,UZB,2020,70.3309,
